"plotO","plotT","Nr","Name","Datum","Transplant","Origin","Treatment","PlotID","Biomass.g.m².","pAsh","pFat","pProt","Ash","Fat","Protein","Fibre","year","C","N","P","CN","NP","dT"
"Graswang","Fendt",409,"gr_409","09.08.2018","FE","GW","Extensive","GW-118",448.2510553,7.346176906,2.583913534,7.81002127,NA,NA,NA,NA,"2018",43.5,1.44,2.84,30.20833333,5.070422535,"+2"
"Graswang","Fendt",450,"gr_450","17.09.2018","FE","GW","Intensive","GW-102",70.28282287,5.605003146,3.204980924,18.40518912,NA,NA,NA,NA,"2018",43.1,2.66,5.21,16.20300752,5.105566219,"+2"
"Graswang","Fendt",451,"gr_451","17.09.2018","FE","GW","Intensive","GW-12",111.5923725,3.558015228,3.016281471,20.71701911,NA,NA,NA,NA,"2018",44.8,3.25,3.66,13.78461538,8.879781421,"+2"
"Graswang","Fendt",247,"gr_247","08.11.2017","FE","GW","Intensive","GW-20",121.2972873,9.173688389,3.414176245,20.62569129,NA,NA,NA,NA,"2017",42.7,2.26,2.3,18.89380531,9.826086957,"+2"
"Graswang","Fendt",453,"gr_453","17.09.2018","FE","GW","Intensive","GW-44",94.75731634,2.061272441,3.034422235,21.47412905,NA,NA,NA,NA,"2018",44,3.54,4.7,12.42937853,7.531914894,"+2"
"Graswang","Fendt",212,"gr_212","21.09.2017","FE","GW","Intensive","GW-44",253.5727289,8.26788991,2.50118256,15.13494201,NA,NA,NA,NA,"2017",43.2,2.48,4.28,17.41935484,5.794392523,"+2"
"Graswang","Fendt",213,"gr_213","21.09.2017","FE","GW","Intensive","GW-56",251.3091919,9.19907264,2.729324105,13.8774979,NA,NA,NA,NA,"2017",43.2,2.59,4.68,16.67953668,5.534188034,"+2"
"Graswang","Fendt",214,"gr_214","21.09.2017","FE","GW","Intensive","GW-92",354.0171819,10.37345996,2.801273146,14.23033078,NA,NA,NA,NA,"2017",42.7,2.24,4.24,19.0625,5.283018868,"+2"
"Graswang","Fendt",455,"gr_455","17.09.2018","FE","GW","Intensive","GW-92",103.6699932,3.487533862,2.825144777,19.49110231,NA,NA,NA,NA,"2018",42.9,2.86,4.87,15,5.872689938,"+2"
"Graswang","Fendt",245,"gr_245","08.11.2017","FE","GW","Intensive","GW-102",168.1242083,9.460456524,2.171813338,12.86867727,NA,NA,NA,NA,"2017",42.2,2.14,3.72,19.71962617,5.752688172,"+2"
"Graswang","Fendt",363,"gr_363","25.06.2018","FE","GW","Intensive","GW-44",167.1904993,6.377576692,2.756824711,11.41691389,NA,NA,NA,NA,"2018",43.3,1.82,3.73,23.79120879,4.879356568,"+2"
"Graswang","Fendt",364,"gr_364","25.06.2018","FE","GW","Intensive","GW-56",221.6568576,7.557789357,2.972844541,11.65251533,NA,NA,NA,NA,"2018",43.2,2.01,3.48,21.49253731,5.775862069,"+2"
"Graswang","Fendt",244,"gr_244","08.11.2017","FE","GW","Extensive","GW-82",273.5201484,10.65044891,2.504678243,12.76644094,NA,NA,NA,NA,"2017",41.7,2,3.04,20.85,6.578947368,"+2"
"Graswang","Fendt",248,"gr_248","08.11.2017","FE","GW","Intensive","GW-44",130.4929062,8.914866756,2.915539426,17.07073553,NA,NA,NA,NA,"2017",42.6,2.96,3.9,14.39189189,7.58974359,"+2"
"Graswang","Fendt",246,"gr_246","08.11.2017","FE","GW","Intensive","GW-12",96.11543852,9.488874309,3.161627549,20.24573734,NA,NA,NA,NA,"2017",43.2,3.23,4.07,13.374613,7.936117936,"+2"
"Graswang","Fendt",333,"gr_333","12.06.2018","FE","GW","Extensive","GW-38",609.1460924,6.861463924,2.887610371,11.50079723,NA,NA,NA,NA,"2018",43.4,1.76,2.16,24.65909091,8.148148148,"+2"
"Graswang","Fendt",334,"gr_334","12.06.2018","FE","GW","Extensive","GW-70",658.0950794,6.94608932,2.677126054,10.13695039,NA,NA,NA,NA,"2018",43.3,1.26,2.5,34.36507937,5.04,"+2"
"Graswang","Fendt",454,"gr_454","17.09.2018","FE","GW","Intensive","GW-56",31.0953391,3.722743929,4.374835399,21.95196591,NA,NA,NA,NA,"2018",44.1,3.52,5.05,12.52840909,6.97029703,"+2"
"Graswang","Fendt",332,"gr_332","12.06.2018","FE","GW","Extensive","GW-26",688.2284152,5.244168466,2.059778592,7.526136744,5.24,2,7.69,29.6,"2018",43.7,1.38,1.79,31.66666667,7.709497207,"+2"
"Graswang","Fendt",249,"gr_249","08.11.2017","FE","GW","Intensive","GW-56",140.3958805,9.198678171,3.186228999,16.93271659,NA,NA,NA,NA,"2017",41.4,2.97,3.94,13.93939394,7.538071066,"+2"
"Graswang","Fendt",250,"gr_250","08.11.2017","FE","GW","Intensive","GW-92",148.1767888,9.642412402,2.478051871,14.78628504,NA,NA,NA,NA,"2017",42.7,2.71,3.83,15.75645756,7.075718016,"+2"
"Graswang","Fendt",365,"gr_365","25.06.2018","FE","GW","Intensive","GW-92",611.4096294,5.633276247,2.130405583,9.413774581,NA,NA,NA,NA,"2018",43.4,1.32,3.07,32.87878788,4.299674267,"+2"
"Graswang","Graswang",187,"gr_187","08.08.2017","GW","GW","Intensive","GW-27",229.8621791,7.762662748,3.149749047,14.14525571,NA,NA,NA,NA,"2017",46.9,2.63,3.62,17.83269962,7.26519337,"Ctrl"
"Graswang","Graswang",78,"gr_78","22.05.2017","GW","GW","Intensive","GW-125",374.3890146,7.699345124,2.913707538,13.33390778,NA,NA,NA,NA,"2017",43,1.9,3.35,22.63157895,5.671641791,"Ctrl"
"Graswang","Graswang",77,"gr_77","22.05.2017","GW","GW","Intensive","GW-113",413.6330868,6.873480299,3.23023753,13.87322874,NA,NA,NA,NA,"2017",43.9,2.9,3.06,15.13793103,9.477124183,"Ctrl"
"Graswang","Graswang",79,"gr_79","22.05.2017","GW","GW","Intensive","GW-27",393.6290788,7.203060307,2.655478014,14.00112005,6.98,2.7,14.2,18.3,"2017",43.9,2.45,3.28,17.91836735,7.469512195,"Ctrl"
"Graswang","Graswang",321,"gr_321","12.06.2018","GW","GW","Extensive","GW-43",578.7298144,3.992472505,2.024668742,6.354072867,NA,NA,NA,NA,"2018",43.3,1.14,1.51,37.98245614,7.549668874,"Ctrl"
"Graswang","Graswang",318,"gr_318","12.06.2018","GW","GW","Extensive","GW-07",574.7686247,6.446429703,2.187318265,7.021273845,5.79,2.4,7.6,24.8,"2018",43.3,1.25,1.44,34.64,8.680555556,"Ctrl"
"Graswang","Graswang",320,"gr_320","12.06.2018","GW","GW","Extensive","GW-17",591.0377967,3.776531046,2.665657795,6.480170822,NA,NA,NA,NA,"2018",43.5,1.27,2.05,34.2519685,6.195121951,"Ctrl"
"Graswang","Graswang",183,"gr_183","08.08.2017","GW","GW","Extensive","GW-53",404.4374678,7.661479576,2.70960112,10.81259908,7.55,3,11.1,25.3,"2017",44.8,1.94,3.16,23.09278351,6.139240506,"Ctrl"
"Graswang","Graswang",185,"gr_185","08.08.2017","GW","GW","Intensive","GW-113",342.6146144,8.511056556,3.126069794,13.73046768,NA,NA,NA,NA,"2017",44.6,2.41,3.56,18.50622407,6.769662921,"Ctrl"
"Graswang","Graswang",186,"gr_186","08.08.2017","GW","GW","Intensive","GW-125",196.757951,6.783223787,3.685010065,16.1005393,NA,NA,NA,NA,"2017",48.4,2.72,4.7,17.79411765,5.787234043,"Ctrl"
"Graswang","Graswang",184,"gr_184","08.08.2017","GW","GW","Extensive","GW-85",320.6866,8.509496777,2.724680381,11.29818402,NA,NA,NA,NA,"2017",45,1.92,3.31,23.4375,5.80060423,"Ctrl"
"Graswang","Graswang",319,"gr_319","12.06.2018","GW","GW","Extensive","GW-101",676.061904,6.133431463,3.220867491,9.806276076,NA,NA,NA,NA,"2018",42.9,1.43,2.42,30,5.909090909,"Ctrl"
"Graswang","Graswang",399,"gr_399","09.08.2018","GW","GW","Intensive","GW-33",353.0410315,6.089200375,3.42306098,13.0317128,6.8,3.4,13.2,23.8,"2018",44,2.12,2.96,20.75471698,7.162162162,"Ctrl"
"Graswang","Graswang",274,"gr_274","08.11.2017","GW","GW","Intensive","GW-77",27.92638735,7.308147485,3.298384546,16.07384752,NA,NA,NA,NA,"2017",43.4,3.02,3.71,14.37086093,8.140161725,"Ctrl"
"Graswang","Graswang",398,"gr_398","09.08.2018","GW","GW","Intensive","GW-27",310.7411844,8.225681205,4.964098022,16.60410039,NA,NA,NA,NA,"2018",43.3,2.5,3.35,17.32,7.462686567,"Ctrl"
"Graswang","Graswang",226,"gr_226","21.09.2017","GW","GW","Intensive","GW-77",198.5404863,7.627884026,2.438649442,12.49935754,NA,NA,NA,NA,"2017",42.8,2.41,4.38,17.7593361,5.502283105,"Ctrl"
"Graswang","Graswang",188,"gr_188","08.08.2017","GW","GW","Intensive","GW-33",249.3851855,5.808439127,3.137756409,16.66978417,NA,NA,NA,NA,"2017",43.3,2.89,4.41,14.98269896,6.553287982,"Ctrl"
"Graswang","Graswang",400,"gr_400","09.08.2018","GW","GW","Intensive","GW-67",351.0604367,6.315892592,2.997151717,12.1519409,NA,NA,NA,NA,"2018",43.4,1.89,3.05,22.96296296,6.196721311,"Ctrl"
"Graswang","Graswang",401,"gr_401","09.08.2018","GW","GW","Intensive","GW-77",269.997519,7.733212197,3.685033933,11.60213966,7.74,3.7,11.8,22.1,"2018",42.9,1.75,3.66,24.51428571,4.781420765,"Ctrl"
"Graswang","Graswang",397,"gr_397","09.08.2018","GW","GW","Intensive","GW-125",260.8019001,7.85301387,3.554138248,11.9239837,NA,NA,NA,NA,"2018",43.3,1.65,2.11,26.24242424,7.819905213,"Ctrl"
"Graswang","Graswang",142,"gr_142","05.07.2017","GW","GW","Intensive","GW-77",256.3172675,9.555257508,2.845398978,10.17796262,8.82,3.3,12.1,24.7,"2017",42.5,2.01,4.23,21.14427861,4.75177305,"Ctrl"
"Graswang","Graswang",222,"gr_222","21.09.2017","GW","GW","Intensive","GW-125",195.7110651,7.229085468,2.583534978,12.12290584,NA,NA,NA,NA,"2017",43,2.24,3.81,19.19642857,5.879265092,"Ctrl"
"Graswang","Graswang",264,"gr_264","08.11.2017","GW","GW","Extensive","GW-101",157.3724077,9.076592801,2.957227204,10.90899417,NA,NA,NA,NA,"2017",44.2,1.84,3.4,24.02173913,5.411764706,"Ctrl"
"Graswang","Graswang",80,"gr_80","22.05.2017","GW","GW","Intensive","GW-33",496.4785398,7.69968668,2.723772012,15.12967115,NA,NA,NA,NA,"2017",43.4,2.68,3.16,16.19402985,8.481012658,"Ctrl"
"Graswang","Graswang",223,"gr_223","21.09.2017","GW","GW","Intensive","GW-27",241.6891598,8.306072943,2.480864333,11.31892256,NA,NA,NA,NA,"2017",43,2.18,2.42,19.72477064,9.008264463,"Ctrl"
"Graswang","Graswang",109,"gr_109","08.06.2017","GW","GW","Extensive","GW-17",515.718604,6.55130969,2.097257245,8.353130347,NA,NA,NA,NA,"2017",43.1,1.59,2.61,27.10691824,6.091954023,"Ctrl"
"Graswang","Graswang",112,"gr_112","08.06.2017","GW","GW","Extensive","GW-85",439.946704,6.180652506,1.988325692,9.765895028,6.49,2,10,29.3,"2017",42.8,1.6,2.97,26.75,5.387205387,"Ctrl"
"Graswang","Graswang",438,"gr_438","17.09.2018","GW","GW","Intensive","GW-113",40.29095804,3.961604798,3.241568006,20.14608551,NA,NA,NA,NA,"2018",44.3,2.98,4.28,14.86577181,6.962616822,"Ctrl"
"Graswang","Graswang",479,"gr_479","22.10.2018","GW","GW","Extensive","GW-85",171.5336609,7.360645499,3.635539436,13.53075675,NA,NA,NA,NA,"2018",45.1,2.02,2.9,22.32673267,6.965517241,"Ctrl"
"Graswang","Graswang",179,"gr_179","08.08.2017","GW","GW","Extensive","GW-07",346.0099198,7.713620028,2.901554711,12.23004477,7.24,3.2,12.7,24.2,"2017",43.1,2.27,2.75,18.98678414,8.254545455,"Ctrl"
"Graswang","Graswang",440,"gr_440","17.09.2018","GW","GW","Intensive","GW-27",64.48250939,5.258459479,3.745378251,20.49132834,NA,NA,NA,NA,"2018",44.3,3.11,3.84,14.24437299,8.098958333,"Ctrl"
"Graswang","Graswang",265,"gr_265","08.11.2017","GW","GW","Extensive","GW-17",150.5817968,8.615131574,2.669615503,9.575381532,NA,NA,NA,NA,"2017",45.7,1.88,2.23,24.30851064,8.430493274,"Ctrl"
"Graswang","Graswang",266,"gr_266","08.11.2017","GW","GW","Extensive","GW-43",184.9592645,9.429069387,2.54746665,11.17028619,NA,NA,NA,NA,"2017",44.3,1.88,2.08,23.56382979,9.038461538,"Ctrl"
"Graswang","Graswang",439,"gr_439","17.09.2018","GW","GW","Intensive","GW-125",46.94009788,4.084520901,3.60336273,19.85223234,NA,NA,NA,NA,"2018",44.3,2.98,4.94,14.86577181,6.032388664,"Ctrl"
"Graswang","Graswang",107,"gr_107","08.06.2017","GW","GW","Extensive","GW-07",571.5147903,7.750141367,1.743180541,8.382937521,NA,NA,NA,NA,"2017",42.8,1.6,2.2,26.75,7.272727273,"Ctrl"
"Graswang","Graswang",189,"gr_189","08.08.2017","GW","GW","Intensive","GW-67",445.6055464,6.846747732,3.136446315,15.2288494,NA,NA,NA,NA,"2017",43.2,2.78,4.27,15.53956835,6.510538642,"Ctrl"
"Graswang","Graswang",110,"gr_110","08.06.2017","GW","GW","Extensive","GW-43",756.6438201,7.647266155,2.219362146,9.320016119,5.85,2.2,9.78,30.3,"2017",42.8,1.6,2.49,26.75,6.425702811,"Ctrl"
"Graswang","Graswang",353,"gr_353","25.06.2018","GW","GW","Intensive","GW-77",241.321335,8.964819591,2.848752851,10.85603257,NA,NA,NA,NA,"2018",42.5,1.85,3.47,22.97297297,5.331412104,"Ctrl"
"Graswang","Graswang",111,"gr_111","08.06.2017","GW","GW","Extensive","GW-53",587.7839623,6.321477724,1.79657513,9.332054754,5.98,1.8,9.67,29.2,"2017",42.2,1.84,2.78,22.93478261,6.618705036,"Ctrl"
"Graswang","Graswang",490,"gr_490","22.10.2018","GW","GW","Intensive","GW-67",57.93239929,5.888322167,4.157809183,19.23600858,NA,NA,NA,NA,"2018",44,3.03,3.4,14.52145215,8.911764706,"Ctrl"
"Graswang","Graswang",478,"gr_478","22.10.2018","GW","GW","Extensive","GW-53",166.7236448,6.927035386,3.429929103,14.24395416,NA,NA,NA,NA,"2018",44.7,2.28,2.72,19.60526316,8.382352941,"Ctrl"
"Graswang","Graswang",290,"gr_290","13.05.2018","GW","GW","Intensive","GW-27",320.8280711,5.696084356,3.51880045,13.15216207,6.2,4,13.1,15.7,"2018",42.8,2.04,2.43,20.98039216,8.395061728,"Ctrl"
"Graswang","Graswang",291,"gr_291","13.05.2018","GW","GW","Intensive","GW-33",289.8459088,7.605418932,3.555221459,18.80269844,NA,NA,NA,NA,"2018",43.8,3.07,2.91,14.26710098,10.54982818,"Ctrl"
"Graswang","Graswang",292,"gr_292","13.05.2018","GW","GW","Intensive","GW-67",254.3366726,5.990365991,3.304974563,15.75464144,NA,NA,NA,NA,"2018",43.8,2.66,3.03,16.46616541,8.778877888,"Ctrl"
"Graswang","Graswang",441,"gr_441","17.09.2018","GW","GW","Intensive","GW-33",82.16639195,2.297815034,3.560218244,22.28311756,NA,NA,NA,NA,"2018",44.6,3.61,3.88,12.35457064,9.304123711,"Ctrl"
"Graswang","Graswang",442,"gr_442","17.09.2018","GW","GW","Intensive","GW-67",23.73884396,2.18396913,3.184631887,20.78213226,NA,NA,NA,NA,"2018",44.4,3.15,3.91,14.0952381,8.056265985,"Ctrl"
"Graswang","Graswang",267,"gr_267","08.11.2017","GW","GW","Extensive","GW-53",140.2544094,7.938780485,2.456069106,8.795028801,NA,NA,NA,NA,"2017",45.8,1.64,1.62,27.92682927,10.12345679,"Ctrl"
"Graswang","Graswang",348,"gr_348","25.06.2018","GW","GW","Intensive","GW-113",253.0634331,10.28910636,2.639558687,10.07900771,NA,NA,NA,NA,"2018",42.4,1.84,3.33,23.04347826,5.525525526,"Ctrl"
"Graswang","Graswang",349,"gr_349","25.06.2018","GW","GW","Intensive","GW-125",218.8274364,7.562761611,3.45941564,12.03445706,NA,NA,NA,NA,"2018",42.9,1.59,3.12,26.98113208,5.096153846,"Ctrl"
"Graswang","Graswang",108,"gr_108","08.06.2017","GW","GW","Extensive","GW-101",498.6006057,6.059428196,1.955716286,9.915542902,NA,NA,NA,NA,"2017",43,1.78,2.96,24.15730337,6.013513514,"Ctrl"
"Graswang","Graswang",488,"gr_488","22.10.2018","GW","GW","Intensive","GW-27",59.20563883,6.27939396,4.125223724,17.09287793,NA,NA,NA,NA,"2018",43.2,2.63,3.49,16.42585551,7.535816619,"Ctrl"
"Graswang","Graswang",489,"gr_489","22.10.2018","GW","GW","Intensive","GW-33",119.8967238,6.33474554,3.575668235,14.51722827,NA,NA,NA,NA,"2018",43.5,2.41,3.16,18.04979253,7.626582278,"Ctrl"
"Graswang","Graswang",137,"gr_137","05.07.2017","GW","GW","Intensive","GW-113",315.5936418,9.474468963,3.184615493,12.24120372,NA,NA,NA,NA,"2017",42.7,1.83,3.3,23.33333333,5.545454545,"Ctrl"
"Graswang","Graswang",221,"gr_221","21.09.2017","GW","GW","Intensive","GW-113",289.6478493,8.537815535,3.372433873,16.10596594,NA,NA,NA,NA,"2017",42.8,2.75,4.11,15.56363636,6.690997567,"Ctrl"
"Graswang","Graswang",141,"gr_141","05.07.2017","GW","GW","Intensive","GW-67",447.2466107,6.994778397,2.86632451,11.53681005,NA,NA,NA,NA,"2017",42.8,1.71,3.47,25.02923977,4.92795389,"Ctrl"
"Graswang","Graswang",263,"gr_263","08.11.2017","GW","GW","Extensive","GW-07",289.3649072,14.46876629,1.150772631,12.70860019,NA,NA,NA,NA,"2017",32.8,1.87,1.97,17.54010695,9.492385787,"Ctrl"
"Graswang","Graswang",385,"gr_385","09.08.2018","GW","GW","Extensive","GW-101",412.0344638,7.401891236,3.961994358,12.25975111,NA,NA,NA,NA,"2018",43.4,1.58,2.92,27.46835443,5.410958904,"Ctrl"
"Graswang","Graswang",224,"gr_224","21.09.2017","GW","GW","Intensive","GW-33",318.2250035,8.291386771,2.96470196,13.80037562,8.1,3.8,15.5,20.6,"2017",42.9,2.56,4.16,16.7578125,6.153846154,"Ctrl"
"Graswang","Graswang",322,"gr_322","12.06.2018","GW","GW","Extensive","GW-53",607.4484397,5.918205277,2.636065991,8.317217382,NA,NA,NA,NA,"2018",42.7,1.44,2.09,29.65277778,6.889952153,"Ctrl"
"Graswang","Graswang",387,"gr_387","09.08.2018","GW","GW","Extensive","GW-43",478.2429201,6.300046323,2.843125811,9.524859209,7.11,2.7,9.66,26,"2018",43.4,1.99,3.6,21.80904523,5.527777778,"Ctrl"
"Graswang","Graswang",323,"gr_323","12.06.2018","GW","GW","Extensive","GW-85",490.8762858,3.220200249,2.340315835,5.945638643,NA,NA,NA,NA,"2018",43.7,1.31,2.3,33.35877863,5.695652174,"Ctrl"
"Graswang","Graswang",81,"gr_81","22.05.2017","GW","GW","Intensive","GW-67",391.8465434,7.17772485,2.870935528,14.57136471,NA,NA,NA,NA,"2017",42.4,2.57,3.37,16.49805447,7.62611276,"Ctrl"
"Graswang","Graswang",352,"gr_352","25.06.2018","GW","GW","Intensive","GW-67",279.0941082,7.723495335,2.665991136,10.73539752,NA,NA,NA,NA,"2018",42.8,1.89,2.9,22.64550265,6.517241379,"Ctrl"
"Graswang","Graswang",271,"gr_271","08.11.2017","GW","GW","Intensive","GW-27",36.98053522,10.9071695,3.294656365,17.80977068,NA,NA,NA,NA,"2017",41.1,3.26,2.73,12.60736196,11.94139194,"Ctrl"
"Graswang","Graswang",272,"gr_272","08.11.2017","GW","GW","Intensive","GW-33",26.79461886,7.078689432,3.91922557,24.83552157,NA,NA,NA,NA,"2017",44.5,4.39,3.3,10.13667426,13.3030303,"Ctrl"
"Graswang","Graswang",273,"gr_273","08.11.2017","GW","GW","Intensive","GW-67",26.79461886,6.835017544,3.401250163,16.89447928,NA,NA,NA,NA,"2017",43.5,2.87,3.18,15.15679443,9.025157233,"Ctrl"
"Graswang","Graswang",396,"gr_396","09.08.2018","GW","GW","Intensive","GW-113",281.8810881,5.909817091,4.124427145,12.56176262,NA,NA,NA,NA,"2018",43.8,1.87,2.99,23.42245989,6.254180602,"Ctrl"
"Graswang","Graswang",289,"gr_289","13.05.2018","GW","GW","Intensive","GW-125",244.7166405,6.914072154,2.906797481,13.16267342,NA,NA,NA,NA,"2018",42.7,2.08,3.01,20.52884615,6.910299003,"Ctrl"
"Graswang","Graswang",181,"gr_181","08.08.2017","GW","GW","Extensive","GW-17",295.3632802,7.48554834,2.906652909,9.734941863,6.53,3,11.1,25,"2017",44.4,2.01,3.36,22.08955224,5.982142857,"Ctrl"
"Graswang","Graswang",182,"gr_182","08.08.2017","GW","GW","Extensive","GW-43",333.7019376,6.91224751,2.474396125,11.6017093,NA,NA,NA,NA,"2017",42.9,2.09,2.8,20.52631579,7.464285714,"Ctrl"
"Graswang","Graswang",293,"gr_293","13.05.2018","GW","GW","Intensive","GW-77",206.8023963,8.101988405,3.201029963,14.74157382,NA,NA,NA,NA,"2018",43.6,2.57,3.25,16.96498054,7.907692308,"Ctrl"
"Graswang","Graswang",225,"gr_225","21.09.2017","GW","GW","Intensive","GW-67",246.782118,7.386743772,2.975838086,13.86906729,NA,NA,NA,NA,"2017",43.3,2.49,3.13,17.38955823,7.955271565,"Ctrl"
"Graswang","Graswang",388,"gr_388","09.08.2018","GW","GW","Extensive","GW-53",430.5671727,7.398480322,3.172725733,10.06967028,NA,NA,NA,NA,"2018",42.6,1.8,2.47,23.66666667,7.287449393,"Ctrl"
"Graswang","Graswang",389,"gr_389","09.08.2018","GW","GW","Extensive","GW-85",325.1712326,7.363273086,3.228894044,9.113060508,NA,NA,NA,NA,"2018",43.3,1.67,2.87,25.92814371,5.818815331,"Ctrl"
"Graswang","Graswang",180,"gr_180","08.08.2017","GW","GW","Extensive","GW-101",339.9266642,7.405791651,3.283479329,11.99769415,NA,NA,NA,NA,"2017",43,2.03,4.38,21.18226601,4.634703196,"Ctrl"
"Graswang","Graswang",288,"gr_288","13.05.2018","GW","GW","Intensive","GW-113",341.1999038,6.173775738,3.514269838,14.47324211,NA,NA,NA,NA,"2018",43.3,2.31,2.96,18.74458874,7.804054054,"Ctrl"
"Graswang","Graswang",386,"gr_386","09.08.2018","GW","GW","Extensive","GW-17",373.8372774,7.297690143,3.22023928,10.24483967,NA,NA,NA,NA,"2018",43.4,1.7,2.55,25.52941176,6.666666667,"Ctrl"
"Graswang","Graswang",139,"gr_139","05.07.2017","GW","GW","Intensive","GW-27",312.4812785,8.023994892,3.188604292,13.03839173,NA,NA,NA,NA,"2017",42.5,1.86,2.9,22.84946237,6.413793103,"Ctrl"
"Graswang","Graswang",140,"gr_140","05.07.2017","GW","GW","Intensive","GW-33",367.9379342,8.712967207,2.990436378,12.07763069,7.95,3.1,12.1,26.1,"2017",42,1.96,3.43,21.42857143,5.714285714,"Ctrl"
"Graswang","Graswang",384,"gr_384","09.08.2018","GW","GW","Extensive","GW-07",409.0635715,8.241368459,3.428525605,11.53291791,NA,NA,NA,NA,"2018",43.2,1.62,1.89,26.66666667,8.571428571,"Ctrl"
"Graswang","Graswang",350,"gr_350","25.06.2018","GW","GW","Intensive","GW-27",240.1895666,9.253109943,3.278565392,12.2618217,NA,NA,NA,NA,"2018",41.7,1.9,2.77,21.94736842,6.859205776,"Ctrl"
"Graswang","Graswang",351,"gr_351","25.06.2018","GW","GW","Intensive","GW-33",348.1319857,8.83155481,3.022549152,11.82460041,NA,NA,NA,NA,"2018",43,1.95,2.66,22.05128205,7.330827068,"Ctrl"
"Graswang","Graswang",190,"gr_190","08.08.2017","GW","GW","Intensive","GW-77",172.9908128,6.515696509,3.207307661,14.9666815,NA,NA,NA,NA,"2017",42.6,2.69,5.86,15.83643123,4.590443686,"Ctrl"
"Graswang","Graswang",138,"gr_138","05.07.2017","GW","GW","Intensive","GW-125",284.1870664,8.826717424,3.016312146,11.82053178,NA,NA,NA,NA,"2017",42.3,1.88,3.28,22.5,5.731707317,"Ctrl"
"Graswang","Graswang",477,"gr_477","22.10.2018","GW","GW","Extensive","GW-43",153.000952,5.734165122,3.652571869,14.59499104,NA,NA,NA,NA,"2018",45.2,2.44,2.41,18.52459016,10.12448133,"Ctrl"
"Graswang","Graswang",486,"gr_486","22.10.2018","GW","GW","Intensive","GW-113",67.41096034,6.743075605,3.956066823,19.88991498,NA,NA,NA,NA,"2018",44.5,3.02,3.62,14.73509934,8.342541436,"Ctrl"
"Graswang","Graswang",475,"gr_475","22.10.2018","GW","GW","Extensive","GW-101",230.6685642,7.768023332,3.878955085,13.97333161,NA,NA,NA,NA,"2018",43.1,2.35,3.26,18.34042553,7.208588957,"Ctrl"
"Graswang","Graswang",474,"gr_474","22.10.2018","GW","GW","Extensive","GW-07",209.8723183,7.048383227,3.548237468,13.41028628,NA,NA,NA,NA,"2018",42.9,2.04,2.1,21.02941176,9.714285714,"Ctrl"
"Graswang","Graswang",270,"gr_270","08.11.2017","GW","GW","Intensive","GW-125",41.08319598,8.654563602,3.06426264,15.13411001,NA,NA,NA,NA,"2017",44.3,2.82,3.39,15.70921986,8.318584071,"Ctrl"
"Graswang","Graswang",82,"gr_82","22.05.2017","GW","GW","Intensive","GW-77",360.8643812,7.358762114,3.05583563,13.06017441,NA,NA,NA,NA,"2017",41.7,2.17,3.34,19.21658986,6.497005988,"Ctrl"
"Graswang","Graswang",269,"gr_269","08.11.2017","GW","GW","Intensive","GW-113",72.34830035,8.106826289,2.89034319,14.68880704,NA,NA,NA,NA,"2017",42.3,2.68,3.03,15.78358209,8.844884488,"Ctrl"
"Graswang","Graswang",476,"gr_476","22.10.2018","GW","GW","Extensive","GW-17",221.4729453,7.291498585,3.672660932,12.21329405,NA,NA,NA,NA,"2018",45,2.02,2.34,22.27722772,8.632478632,"Ctrl"
"Graswang","Graswang",268,"gr_268","08.11.2017","GW","GW","Extensive","GW-85",165.7192003,8.699826366,3.020644579,9.159901451,NA,NA,NA,NA,"2017",43.1,1.58,2.47,27.27848101,6.396761134,"Ctrl"
"Graswang","Graswang",487,"gr_487","22.10.2018","GW","GW","Intensive","GW-125",59.77152307,6.227708607,4.609535336,20.60476012,NA,NA,NA,NA,"2018",43.9,3.07,4.58,14.29967427,6.703056769,"Ctrl"
